date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:22:22	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2233dc-66f38549-9b9f1da3c9644ed4;;;%22	https://gov.portal-cac.com/cac/registro/fonts/fa-regular-400_1.woff2	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/fonts/fa-regular-400_1.woff2	(from https://gov.portal-cac.com/cac/registro/css/all.min_1.css)
14:22:22	16276/16276	---M--	200	added ('OK')	application/font-woff	etag:%223f94-66f38549-bebbca74c5394510;;;%22	https://gov.portal-cac.com/cac/registro/fonts/fa-regular-400_1.woff	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/fonts/fa-regular-400_1.woff	(from https://gov.portal-cac.com/cac/registro/css/all.min_1.css)
14:22:23	33736/33736	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2283c8-66f38549-8a906a809497b7c;gz%22	https://gov.portal-cac.com/cac/registro/fonts/fa-regular-400_1.ttf	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/fonts/fa-regular-400_1.ttf	(from https://gov.portal-cac.com/cac/registro/css/all.min_1.css)
14:22:23	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:%222354a-66f38549-6f785989c8720d57;gz%22	https://gov.portal-cac.com/cac/registro/images/fa-regular-400_1.svg	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/images/fa-regular-400_1.svg	(from https://gov.portal-cac.com/cac/registro/css/all.min_1.css)
14:22:23	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-66f38549-a4b7a6bb3426dab6;gz%22	https://gov.portal-cac.com/cac/registro/fonts/fa-solid-900_1.eot	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/fonts/fa-solid-900_1.eot	(from https://gov.portal-cac.com/cac/registro/css/all.min_1.css)
14:22:23	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-66f38549-9fc41f6de4b161ba;;;%22	https://gov.portal-cac.com/cac/registro/fonts/fa-solid-900_1.woff2	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/fonts/fa-solid-900_1.woff2	(from https://gov.portal-cac.com/cac/registro/css/all.min_1.css)
14:22:24	101652/101652	---M--	200	added ('OK')	application/font-woff	etag:%2218d14-66f38549-da92f757a84ebca5;;;%22	https://gov.portal-cac.com/cac/registro/fonts/fa-solid-900_1.woff	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/fonts/fa-solid-900_1.woff	(from https://gov.portal-cac.com/cac/registro/css/all.min_1.css)
14:22:24	202744/202744	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22317f8-66f38549-334658fe7ed8a759;gz%22	https://gov.portal-cac.com/cac/registro/fonts/fa-solid-900_1.ttf	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/fonts/fa-solid-900_1.ttf	(from https://gov.portal-cac.com/cac/registro/css/all.min_1.css)
14:22:24	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e05cf-66f38549-66ccdcc4807464c7;gz%22	https://gov.portal-cac.com/cac/registro/images/fa-solid-900_1.svg	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/images/fa-solid-900_1.svg	(from https://gov.portal-cac.com/cac/registro/css/all.min_1.css)
14:22:24	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-654021e8-45b9fcd2618bad36;gz%22	https://gov.portal-cac.com/cac/registro/endereco/js/fbevents.js	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/endereco/js/fbevents.js	(from https://gov.portal-cac.com/cac/registro/endereco/)
14:22:25	31138/31138	---M-Z	200	added ('OK')	application/x-javascript	etag:%2279a2-66f38572-868b5f2d4eca2707;gz%22	https://gov.portal-cac.com/cac/registro/endereco/js/pixel.js	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/endereco/js/pixel.js	(from https://gov.portal-cac.com/cac/registro/endereco/)
14:22:25	59326/59326	---M-Z	200	added ('OK')	text/css	etag:%22e7be-66f38572-9d033c15d34950de;gz%22	https://gov.portal-cac.com/cac/registro/endereco/css/all.min_1.css	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/endereco/css/all.min_1.css	(from https://gov.portal-cac.com/cac/registro/endereco/)
14:22:25	21133/21133	---M-Z	200	added ('OK')	application/x-javascript	etag:%22528d-66f38572-1f3555fbefb7c039;gz%22	https://gov.portal-cac.com/cac/registro/endereco/js/cleave.min.js	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/endereco/js/cleave.min.js	(from https://gov.portal-cac.com/cac/registro/endereco/)
14:22:25	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Sep%202024%2017:22:26%20GMT	https://gov.portal-cac.com/cac/registro/quiz	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/quiz	(from https://gov.portal-cac.com/cac/registro/endereco/)
14:22:25	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-654021e8-45b9fcd2618bad36;gz%22	https://gov.portal-cac.com/cac/registro/endereco/url_string	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/endereco/url_string	(from https://gov.portal-cac.com/cac/registro/endereco/)
14:22:26	61061/61061	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ee85-66f38572-983b6ded7f733801;gz%22	https://gov.portal-cac.com/cac/registro/endereco/js/JsBarcode.all.min.js	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/endereco/js/JsBarcode.all.min.js	(from https://gov.portal-cac.com/cac/registro/endereco/)
14:22:26	19927/19927	---M-Z	200	added ('OK')	application/x-javascript	etag:%224dd7-66f38572-2346f02c02802d80;gz%22	https://gov.portal-cac.com/cac/registro/endereco/js/qrcode.min.js	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/endereco/js/qrcode.min.js	(from https://gov.portal-cac.com/cac/registro/endereco/)
14:22:27	174562/174562	---M-Z	200	added ('OK')	text/html	etag:%222a9e2-66f39fa0-44ce48094040fea6;gz%22	https://gov.portal-cac.com/cac/registro/quiz/	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/quiz/index.html	(from https://gov.portal-cac.com/cac/registro/endereco/)
14:22:43	76764/76764	---M--	200	added ('OK')	font/woff2	etag:%2212bdc-66f38572-6064efe934a8f3b9;;;%22	https://gov.portal-cac.com/cac/registro/endereco/fonts/fa-brands-400_1.woff2	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/endereco/fonts/fa-brands-400_1.woff2	(from https://gov.portal-cac.com/cac/registro/endereco/css/all.min_1.css)
14:22:44	90060/90060	---M--	200	added ('OK')	application/font-woff	etag:%2215fcc-66f38572-b8565dd445a8698;;;%22	https://gov.portal-cac.com/cac/registro/endereco/fonts/fa-brands-400_1.woff	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/endereco/fonts/fa-brands-400_1.woff	(from https://gov.portal-cac.com/cac/registro/endereco/css/all.min_1.css)
14:22:44	134040/134040	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2220b98-66f38572-77bc0cacbe546741;gz%22	https://gov.portal-cac.com/cac/registro/endereco/fonts/fa-brands-400_1.ttf	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/endereco/fonts/fa-brands-400_1.ttf	(from https://gov.portal-cac.com/cac/registro/endereco/css/all.min_1.css)
14:22:44	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-66f38572-51ed6e5840637845;gz%22	https://gov.portal-cac.com/cac/registro/endereco/fonts/fa-regular-400_1.eot	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/endereco/fonts/fa-regular-400_1.eot	(from https://gov.portal-cac.com/cac/registro/endereco/css/all.min_1.css)
14:22:45	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b6819-66f38572-2f91a6460f9bb3f;gz%22	https://gov.portal-cac.com/cac/registro/endereco/images/fa-brands-400_1.svg	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/endereco/images/fa-brands-400_1.svg	(from https://gov.portal-cac.com/cac/registro/endereco/css/all.min_1.css)
14:22:45	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2233dc-66f38572-4e2ce41ce74881be;;;%22	https://gov.portal-cac.com/cac/registro/endereco/fonts/fa-regular-400_1.woff2	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/endereco/fonts/fa-regular-400_1.woff2	(from https://gov.portal-cac.com/cac/registro/endereco/css/all.min_1.css)
14:22:46	16276/16276	---M--	200	added ('OK')	application/font-woff	etag:%223f94-66f38572-398f16cc1bdda411;;;%22	https://gov.portal-cac.com/cac/registro/endereco/fonts/fa-regular-400_1.woff	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/endereco/fonts/fa-regular-400_1.woff	(from https://gov.portal-cac.com/cac/registro/endereco/css/all.min_1.css)
14:22:46	33736/33736	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2283c8-66f38572-fbd8e76963b2446a;gz%22	https://gov.portal-cac.com/cac/registro/endereco/fonts/fa-regular-400_1.ttf	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/endereco/fonts/fa-regular-400_1.ttf	(from https://gov.portal-cac.com/cac/registro/endereco/css/all.min_1.css)
14:22:46	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:%222354a-66f38572-da75f311ec0f6475;gz%22	https://gov.portal-cac.com/cac/registro/endereco/images/fa-regular-400_1.svg	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/endereco/images/fa-regular-400_1.svg	(from https://gov.portal-cac.com/cac/registro/endereco/css/all.min_1.css)
14:22:47	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-66f38572-efd82abd39b4c92d;gz%22	https://gov.portal-cac.com/cac/registro/endereco/fonts/fa-solid-900_1.eot	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/endereco/fonts/fa-solid-900_1.eot	(from https://gov.portal-cac.com/cac/registro/endereco/css/all.min_1.css)
14:22:56	101652/101652	---M--	200	added ('OK')	application/font-woff	etag:%2218d14-66f38572-cf0d8735170ba5a9;;;%22	https://gov.portal-cac.com/cac/registro/endereco/fonts/fa-solid-900_1.woff	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/endereco/fonts/fa-solid-900_1.woff	(from https://gov.portal-cac.com/cac/registro/endereco/css/all.min_1.css)
14:22:57	202744/202744	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22317f8-66f38572-e1c005041055ce5;gz%22	https://gov.portal-cac.com/cac/registro/endereco/fonts/fa-solid-900_1.ttf	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/endereco/fonts/fa-solid-900_1.ttf	(from https://gov.portal-cac.com/cac/registro/endereco/css/all.min_1.css)
14:22:57	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e05cf-66f38572-ef8f99c4d5f0f7e5;gz%22	https://gov.portal-cac.com/cac/registro/endereco/images/fa-solid-900_1.svg	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/endereco/images/fa-solid-900_1.svg	(from https://gov.portal-cac.com/cac/registro/endereco/css/all.min_1.css)
14:22:59	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-654021e8-45b9fcd2618bad36;gz%22	https://gov.portal-cac.com/cac/registro/quiz/js/fbevents.js	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/quiz/js/fbevents.js	(from https://gov.portal-cac.com/cac/registro/quiz/)
14:23:05	59326/59326	---M-Z	200	added ('OK')	text/css	etag:%22e7be-66f385e9-ded01de0cc9513b9;gz%22	https://gov.portal-cac.com/cac/registro/quiz/css/all.min_1.css	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/quiz/css/all.min_1.css	(from https://gov.portal-cac.com/cac/registro/quiz/)
14:23:06	176582/176582	---M-Z	200	added ('OK')	text/html	etag:%222b1c6-66f39fb0-2bf9df439917b2bf;gz%22	https://gov.portal-cac.com/cac/registro/psicotecnico/	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/psicotecnico/index.html	(from https://gov.portal-cac.com/cac/registro/quiz/)
14:23:11	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-654021e8-45b9fcd2618bad36;gz%22	https://gov.portal-cac.com/cac/registro/quiz/url_string	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/quiz/url_string.5f.delayed	(from https://gov.portal-cac.com/cac/registro/quiz/)
14:23:19	19927/19927	---M-Z	200	added ('OK')	application/x-javascript	etag:%224dd7-66f385e9-106150ad3a7c9a19;gz%22	https://gov.portal-cac.com/cac/registro/quiz/js/qrcode.min.js	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/quiz/js/qrcode.min.js	(from https://gov.portal-cac.com/cac/registro/quiz/)
14:23:21	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-66f38572-3a3ce51a4bf3956a;gz%22	https://gov.portal-cac.com/cac/registro/endereco/fonts/fa-brands-400_1.eot	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/endereco/fonts/fa-brands-400_1.eot	(from https://gov.portal-cac.com/cac/registro/endereco/css/all.min_1.css)
14:23:22	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-66f38572-1f1626a14e231143;;;%22	https://gov.portal-cac.com/cac/registro/endereco/fonts/fa-solid-900_1.woff2	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/endereco/fonts/fa-solid-900_1.woff2	(from https://gov.portal-cac.com/cac/registro/endereco/css/all.min_1.css)
14:23:23	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-66f385e9-aefb9dca7dbfdb23;gz%22	https://gov.portal-cac.com/cac/registro/quiz/fonts/fa-brands-400_1.eot	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/quiz/fonts/fa-brands-400_1.eot	(from https://gov.portal-cac.com/cac/registro/quiz/css/all.min_1.css)
14:23:24	76764/76764	---M--	200	added ('OK')	font/woff2	etag:%2212bdc-66f385e9-b4fc529afeddb536;;;%22	https://gov.portal-cac.com/cac/registro/quiz/fonts/fa-brands-400_1.woff2	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/quiz/fonts/fa-brands-400_1.woff2	(from https://gov.portal-cac.com/cac/registro/quiz/css/all.min_1.css)
14:23:24	31138/31138	---M-Z	200	added ('OK')	application/x-javascript	etag:%2279a2-66f385e9-26895d89a937e96f;gz%22	https://gov.portal-cac.com/cac/registro/quiz/js/pixel.js	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/quiz/js/pixel.js	(from https://gov.portal-cac.com/cac/registro/quiz/)
14:23:24	90060/90060	---M--	200	added ('OK')	application/font-woff	etag:%2215fcc-66f385e9-cdab4d8b42b2ad30;;;%22	https://gov.portal-cac.com/cac/registro/quiz/fonts/fa-brands-400_1.woff	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/quiz/fonts/fa-brands-400_1.woff	(from https://gov.portal-cac.com/cac/registro/quiz/css/all.min_1.css)
14:23:26	134040/134040	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2220b98-66f385e9-9ce842846709219c;gz%22	https://gov.portal-cac.com/cac/registro/quiz/fonts/fa-brands-400_1.ttf	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/quiz/fonts/fa-brands-400_1.ttf	(from https://gov.portal-cac.com/cac/registro/quiz/css/all.min_1.css)
14:23:27	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b6819-66f385e9-81141172cef1dcc1;gz%22	https://gov.portal-cac.com/cac/registro/quiz/images/fa-brands-400_1.svg	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/quiz/images/fa-brands-400_1.svg	(from https://gov.portal-cac.com/cac/registro/quiz/css/all.min_1.css)
14:23:27	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-66f385e9-c2aacdab0265f994;gz%22	https://gov.portal-cac.com/cac/registro/quiz/fonts/fa-regular-400_1.eot	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/quiz/fonts/fa-regular-400_1.eot	(from https://gov.portal-cac.com/cac/registro/quiz/css/all.min_1.css)
14:23:28	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2233dc-66f385e9-85dcc5a111fed8a4;;;%22	https://gov.portal-cac.com/cac/registro/quiz/fonts/fa-regular-400_1.woff2	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/quiz/fonts/fa-regular-400_1.woff2	(from https://gov.portal-cac.com/cac/registro/quiz/css/all.min_1.css)
14:23:28	16276/16276	---M--	200	added ('OK')	application/font-woff	etag:%223f94-66f385e9-b29f2f57d074478d;;;%22	https://gov.portal-cac.com/cac/registro/quiz/fonts/fa-regular-400_1.woff	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/quiz/fonts/fa-regular-400_1.woff	(from https://gov.portal-cac.com/cac/registro/quiz/css/all.min_1.css)
14:23:29	33736/33736	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2283c8-66f385e9-94152cf2c894e5fc;gz%22	https://gov.portal-cac.com/cac/registro/quiz/fonts/fa-regular-400_1.ttf	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/quiz/fonts/fa-regular-400_1.ttf	(from https://gov.portal-cac.com/cac/registro/quiz/css/all.min_1.css)
14:23:29	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:%222354a-66f385e9-6efaf8f28f2c375e;gz%22	https://gov.portal-cac.com/cac/registro/quiz/images/fa-regular-400_1.svg	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/quiz/images/fa-regular-400_1.svg	(from https://gov.portal-cac.com/cac/registro/quiz/css/all.min_1.css)
14:23:29	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-66f385e9-c1eb981aa6e25f25;gz%22	https://gov.portal-cac.com/cac/registro/quiz/fonts/fa-solid-900_1.eot	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/quiz/fonts/fa-solid-900_1.eot	(from https://gov.portal-cac.com/cac/registro/quiz/css/all.min_1.css)
14:23:30	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-66f385e9-6eca492fe32a7199;;;%22	https://gov.portal-cac.com/cac/registro/quiz/fonts/fa-solid-900_1.woff2	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/quiz/fonts/fa-solid-900_1.woff2	(from https://gov.portal-cac.com/cac/registro/quiz/css/all.min_1.css)
14:23:30	101652/101652	---M--	200	added ('OK')	application/font-woff	etag:%2218d14-66f385e9-4208dd5dbbe0e2a1;;;%22	https://gov.portal-cac.com/cac/registro/quiz/fonts/fa-solid-900_1.woff	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/quiz/fonts/fa-solid-900_1.woff	(from https://gov.portal-cac.com/cac/registro/quiz/css/all.min_1.css)
14:23:30	202744/202744	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22317f8-66f385e9-9054061063633cd5;gz%22	https://gov.portal-cac.com/cac/registro/quiz/fonts/fa-solid-900_1.ttf	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/quiz/fonts/fa-solid-900_1.ttf	(from https://gov.portal-cac.com/cac/registro/quiz/css/all.min_1.css)
14:23:31	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e05cf-66f385e9-4f42a48617a250ee;gz%22	https://gov.portal-cac.com/cac/registro/quiz/images/fa-solid-900_1.svg	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/quiz/images/fa-solid-900_1.svg	(from https://gov.portal-cac.com/cac/registro/quiz/css/all.min_1.css)
14:23:31	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-654021e8-45b9fcd2618bad36;gz%22	https://gov.portal-cac.com/cac/registro/psicotecnico/js/fbevents.js	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/psicotecnico/js/fbevents.js	(from https://gov.portal-cac.com/cac/registro/psicotecnico/)
14:23:31	31138/31138	---M-Z	200	added ('OK')	application/x-javascript	etag:%2279a2-66f38645-faa5a13e843836f8;gz%22	https://gov.portal-cac.com/cac/registro/psicotecnico/js/pixel.js	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/psicotecnico/js/pixel.js	(from https://gov.portal-cac.com/cac/registro/psicotecnico/)
14:23:31	59326/59326	---M-Z	200	added ('OK')	text/css	etag:%22e7be-66f38645-5d348fe84b95f952;gz%22	https://gov.portal-cac.com/cac/registro/psicotecnico/css/all.min_1.css	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/psicotecnico/css/all.min_1.css	(from https://gov.portal-cac.com/cac/registro/psicotecnico/)
14:23:32	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-654021e8-45b9fcd2618bad36;gz%22	https://gov.portal-cac.com/cac/registro/psicotecnico/url_string	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/psicotecnico/url_string	(from https://gov.portal-cac.com/cac/registro/psicotecnico/)
14:23:33	61061/61061	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ee85-66f38645-470c67dd2f770f53;gz%22	https://gov.portal-cac.com/cac/registro/psicotecnico/js/JsBarcode.all.min.js	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/psicotecnico/js/JsBarcode.all.min.js	(from https://gov.portal-cac.com/cac/registro/psicotecnico/)
14:23:33	166790/166790	---M-Z	200	added ('OK')	text/html	etag:%2228b86-66f39fdb-2c4f891b4b92f06c;gz%22	https://gov.portal-cac.com/cac/registro/aprovado/	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/aprovado/index.html	(from https://gov.portal-cac.com/cac/registro/psicotecnico/)
14:23:34	19927/19927	---M-Z	200	added ('OK')	application/x-javascript	etag:%224dd7-66f38645-951ac681837ed08a;gz%22	https://gov.portal-cac.com/cac/registro/psicotecnico/js/qrcode.min.js	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/psicotecnico/js/qrcode.min.js	(from https://gov.portal-cac.com/cac/registro/psicotecnico/)
14:23:35	61061/61061	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ee85-66f385e9-6b07ef1951892376;gz%22	https://gov.portal-cac.com/cac/registro/quiz/js/JsBarcode.all.min.js	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/quiz/js/JsBarcode.all.min.js	(from https://gov.portal-cac.com/cac/registro/quiz/)
14:23:37	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-66f38645-27808cb7c37532c2;gz%22	https://gov.portal-cac.com/cac/registro/psicotecnico/fonts/fa-brands-400_1.eot	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/psicotecnico/fonts/fa-brands-400_1.eot	(from https://gov.portal-cac.com/cac/registro/psicotecnico/css/all.min_1.css)
14:23:37	76764/76764	---M--	200	added ('OK')	font/woff2	etag:%2212bdc-66f38645-ebb3b7716bfe2973;;;%22	https://gov.portal-cac.com/cac/registro/psicotecnico/fonts/fa-brands-400_1.woff2	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/psicotecnico/fonts/fa-brands-400_1.woff2	(from https://gov.portal-cac.com/cac/registro/psicotecnico/css/all.min_1.css)
14:23:51	134040/134040	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2220b98-66f38645-bb333f7f3551090c;gz%22	https://gov.portal-cac.com/cac/registro/psicotecnico/fonts/fa-brands-400_1.ttf	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/psicotecnico/fonts/fa-brands-400_1.ttf	(from https://gov.portal-cac.com/cac/registro/psicotecnico/css/all.min_1.css)
14:23:52	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b6819-66f38645-fbcb7d2afd305e3b;gz%22	https://gov.portal-cac.com/cac/registro/psicotecnico/images/fa-brands-400_1.svg	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/psicotecnico/images/fa-brands-400_1.svg	(from https://gov.portal-cac.com/cac/registro/psicotecnico/css/all.min_1.css)
